qid flag pid rank predict_score algorithm
2962 A2 2243972 72.0 0.0006925617344677448 NN
2962 A2 3307822 73.0 0.000723034143447876 NN
2962 A2 2116717 74.0 0.0007344307377934456 NN
2962 A2 534340 75.0 0.0007504047825932503 NN
2962 A2 373952 76.0 0.0007602842524647713 NN
2962 A2 1620007 77.0 0.0007704636082053185 NN
2962 A2 979711 78.0 0.0007775807753205299 NN
2962 A2 7004534 79.0 0.0007897769100964069 NN
2962 A2 2973777 80.0 0.0007921997457742691 NN
2962 A2 1512943 81.0 0.0008081095293164253 NN
2962 A2 2116716 82.0 0.0008261594921350479 NN
2962 A2 1552795 83.0 0.0008286070078611374 NN
2962 A2 1850213 84.0 0.0008287185337394476 NN
2962 A2 7166415 85.0 0.0008298670873045921 NN
2962 A2 3404255 86.0 0.0008306745439767838 NN
2962 A2 2671214 87.0 0.0008444418199360371 NN
2962 A2 622267 88.0 0.000852588564157486 NN
2962 A2 8263144 89.0 0.0008568032644689083 NN
2962 A2 4110433 90.0 0.0008577415719628334 NN
2962 A2 307695 91.0 0.00086236372590065 NN
2962 A2 5316059 92.0 0.0008633332327008247 NN
2962 A2 5126579 93.0 0.0008857762441039085 NN
2962 A2 5855923 94.0 0.0008979877457022667 NN
2962 A2 3215416 95.0 0.000899079255759716 NN
2962 A2 6412182 96.0 0.0009392881765961647 NN
2962 A2 1085380 97.0 0.0009649926796555519 NN
2962 A2 43220 98.0 0.0009717736393213272 NN
2962 A2 4660872 99.0 0.0009730197489261627 NN
2962 A2 6180631 100.0 0.0009733201004564762 NN
qid flag pid rank predict_score algorithm
4696 A2 4128491 1.0 5.280598998069763e-06 NN
4696 A2 3085988 2.0 2.439972013235092e-05 NN
4696 A2 4841560 3.0 3.493344411253929e-05 NN
4696 A2 560195 4.0 3.687059506773949e-05 NN
4696 A2 8118963 5.0 3.757886588573456e-05 NN
4696 A2 1099013 6.0 3.818655386567116e-05 NN
4696 A2 6096317 7.0 5.543883889913559e-05 NN
4696 A2 603731 8.0 6.494298577308655e-05 NN
4696 A2 40022 9.0 7.560290396213531e-05 NN
4696 A2 8591991 10.0 8.63363966345787e-05 NN
4696 A2 3483148 11.0 8.810311555862427e-05 NN
4696 A2 1666183 12.0 0.00011375267058610916 NN
4696 A2 7356900 13.0 0.00011654617264866829 NN
4696 A2 3121444 14.0 0.0001353612169623375 NN
4696 A2 1930231 15.0 0.00016168318688869476 NN
4696 A2 3073355 16.0 0.0001699100248515606 NN
4696 A2 5680369 17.0 0.0001718723215162754 NN
4696 A2 2717903 18.0 0.00017769122496247292 NN
4696 A2 1366296 19.0 0.0002013340126723051 NN
4696 A2 1714019 20.0 0.00020225020125508308 NN
4696 A2 3305553 21.0 0.00020706746727228165 NN
4696 A2 8582609 22.0 0.00021195877343416214 NN
4696 A2 6840474 23.0 0.0002219090238213539 NN
4696 A2 2489931 24.0 0.00022896379232406616 NN
4696 A2 8616151 25.0 0.0002308245748281479 NN
4696 A2 317223 26.0 0.00023570843040943146 NN
4696 A2 8153279 27.0 0.0002406327985227108 NN
4696 A2 2357503 28.0 0.00025398796424269676 NN
4696 A2 733080 29.0 0.0002756086178123951 NN
4696 A2 4158579 30.0 0.00030659185722470284 NN
4696 A2 3684806 31.0 0.0003099888563156128 NN
4696 A2 3655665 32.0 0.0003132624551653862 NN
4696 A2 5172945 33.0 0.00031426199711859226 NN
4696 A2 1015723 34.0 0.0003236406482756138 NN
4696 A2 7399059 35.0 0.0003261445090174675 NN
4696 A2 4882767 36.0 0.00032969843596220016 NN
4696 A2 5123826 37.0 0.0003317813389003277 NN
4696 A2 1244558 38.0 0.0003344861324876547 NN
4696 A2 4158577 39.0 0.0003359508700668812 NN
4696 A2 3478184 40.0 0.00033929478377103806 NN
4696 A2 3102558 41.0 0.00033937161788344383 NN
4696 A2 2971270 42.0 0.0003546872176229954 NN
4696 A2 4453227 43.0 0.0003616432659327984 NN
4696 A2 4337628 44.0 0.00036773644387722015 NN
4696 A2 2411956 45.0 0.0003706570714712143 NN
4696 A2 2296839 46.0 0.0003745974972844124 NN
4696 A2 4980463 47.0 0.00041770050302147865 NN
4696 A2 4363170 48.0 0.0004221070557832718 NN
4696 A2 4068924 49.0 0.0004230570048093796 NN
4696 A2 5505023 50.0 0.0004334324039518833 NN
4696 A2 3676559 51.0 0.0004387572407722473 NN
4696 A2 6164549 52.0 0.0004407868254929781 NN
4696 A2 6987702 53.0 0.0004485216923058033 NN
4696 A2 8616150 54.0 0.0004567587748169899 NN
4696 A2 3102560 55.0 0.00046567339450120926 NN
4696 A2 3560167 56.0 0.000467915553599596 NN
4696 A2 5128056 57.0 0.00047636590898036957 NN
4696 A2 4441207 58.0 0.00047826021909713745 NN
4696 A2 2296838 59.0 0.0004798281006515026 NN
4696 A2 5018119 60.0 0.0004875478334724903 NN
4696 A2 3254706 61.0 0.0004905154928565025 NN
4696 A2 5257545 62.0 0.000496820081025362 NN
4696 A2 1971523 63.0 0.000504953321069479 NN
4696 A2 4858654 64.0 0.0005073831416666508 NN
4696 A2 524480 65.0 0.0005094134248793125 NN
4696 A2 2983677 66.0 0.0005637900903820992 NN
4696 A2 2232941 67.0 0.0005643502809107304 NN
4696 A2 3353092 68.0 0.0005902056582272053 NN
4696 A2 5198938 69.0 0.0006008592899888754 NN
4696 A2 3650601 70.0 0.000601461622864008 NN
4696 A2 4552242 71.0 0.0006019538268446922 NN
4696 A2 6419680 72.0 0.0006020157597959042 NN
4696 A2 7382668 73.0 0.0006226208060979843 NN
4696 A2 2846938 74.0 0.0006310027092695236 NN
4696 A2 4020503 75.0 0.0006424048915505409 NN
4696 A2 7565066 76.0 0.000655079260468483 NN
4696 A2 8151072 77.0 0.0006578164175152779 NN
4696 A2 7843594 78.0 0.0006618713960051537 NN
4696 A2 2168511 79.0 0.0006655100733041763 NN
4696 A2 3197325 80.0 0.0006667668931186199 NN
4696 A2 3017561 81.0 0.0006673387251794338 NN
4696 A2 6792810 82.0 0.0006934581324458122 NN
4696 A2 2967976 83.0 0.0006991969421505928 NN
4696 A2 2940151 84.0 0.0007014069706201553 NN
4696 A2 4503029 85.0 0.0007035671733319759 NN
4696 A2 5474795 86.0 0.0007094084285199642 NN
4696 A2 4848699 87.0 0.0007272856310009956 NN
4696 A2 6641905 88.0 0.000728849321603775 NN
4696 A2 536238 89.0 0.0007734536193311214 NN
4696 A2 25030 90.0 0.0007742419838905334 NN
4696 A2 3975736 91.0 0.000774766318500042 NN
4696 A2 4545951 92.0 0.0007960689254105091 NN
4696 A2 1523287 93.0 0.0007983697578310966 NN
4696 A2 7716223 94.0 0.0008026061113923788 NN
4696 A2 1273982 95.0 0.0008100015111267567 NN
4696 A2 7796643 96.0 0.0008127884939312935 NN
4696 A2 1321594 97.0 0.0008205194026231766 NN
4696 A2 3173396 98.0 0.000821190420538187 NN
4696 A2 7432050 99.0 0.0008291853591799736 NN
4696 A2 1903305 100.0 0.000862631481140852 NN
qid flag pid rank predict_score algorithm
8701 A2 1256969 1.0 4.585832357406616e-06 NN
8701 A2 3921238 2.0 1.7208978533744812e-05 NN
8701 A2 7257799 3.0 1.8357299268245697e-05 NN
8701 A2 2129683 4.0 3.735348582267761e-05 NN
8701 A2 8214621 5.0 4.332885146141052e-05 NN
8701 A2 1145528 6.0 4.3363310396671295e-05 NN
8701 A2 4011803 7.0 6.438419222831726e-05 NN
8701 A2 5115939 8.0 6.913300603628159e-05 NN
8701 A2 8275989 9.0 7.586460560560226e-05 NN
8701 A2 4846090 10.0 9.052827954292297e-05 NN
8701 A2 2504083 11.0 9.169033728539944e-05 NN
8701 A2 8735607 12.0 9.855115786194801e-05 NN
8701 A2 4136198 13.0 0.0001115584746003151 NN
8701 A2 1074522 14.0 0.0001126723363995552 NN
8701 A2 5545301 15.0 0.00011635245755314827 NN
8701 A2 1256975 16.0 0.00011882372200489044 NN
8701 A2 4652165 17.0 0.0001245848834514618 NN
8701 A2 317149 18.0 0.00012940634042024612 NN
8701 A2 7771088 19.0 0.00013201916590332985 NN
8701 A2 49303 20.0 0.00013854354619979858 NN
8701 A2 4011798 21.0 0.000141276977956295 NN
8701 A2 7727826 22.0 0.00014336872845888138 NN
8701 A2 455969 23.0 0.00014783302322030067 NN
8701 A2 1111524 24.0 0.00015325844287872314 NN
8701 A2 3358647 25.0 0.00015633506700396538 NN
8701 A2 2157582 26.0 0.00017041806131601334 NN
8701 A2 5889192 27.0 0.00017138943076133728 NN
8701 A2 2164569 28.0 0.00017269328236579895 NN
8701 A2 6308880 29.0 0.00017329538241028786 NN
8701 A2 7213502 30.0 0.00017496198415756226 NN
8701 A2 7433645 31.0 0.0001783641055226326 NN
8701 A2 8216872 32.0 0.00017882976680994034 NN
8701 A2 1209448 33.0 0.00018636183813214302 NN
8701 A2 2571266 34.0 0.0001904405653476715 NN
8701 A2 1346416 35.0 0.00019152415916323662 NN
8701 A2 2741955 36.0 0.00019856798462569714 NN
8701 A2 1797409 37.0 0.0002015652135014534 NN
8701 A2 4327525 38.0 0.0002136658877134323 NN
8701 A2 5832676 39.0 0.00021887198090553284 NN
8701 A2 4294202 40.0 0.00022220145910978317 NN
8701 A2 1265339 41.0 0.0002292068675160408 NN
8701 A2 8203111 42.0 0.00023102527484297752 NN
8701 A2 1662879 43.0 0.00024107377976179123 NN
8701 A2 2753592 44.0 0.000248737633228302 NN
8701 A2 472113 45.0 0.0002523791044950485 NN
8701 A2 6164646 46.0 0.00027187634259462357 NN
8701 A2 6799194 47.0 0.0002815285697579384 NN
8701 A2 8106913 48.0 0.0002949526533484459 NN
8701 A2 5659346 49.0 0.00031381286680698395 NN
8701 A2 1892044 50.0 0.0003161933273077011 NN
8701 A2 4314717 51.0 0.00034170830622315407 NN
8701 A2 4794212 52.0 0.00034265685826539993 NN
8701 A2 4779686 53.0 0.00034650973975658417 NN
8701 A2 8214978 54.0 0.0003616735339164734 NN
8701 A2 8091402 55.0 0.0003675157204270363 NN
8701 A2 2127937 56.0 0.0003678947687149048 NN
8701 A2 7809925 57.0 0.00036997441202402115 NN
8701 A2 3246973 58.0 0.0003753937780857086 NN
8701 A2 6259876 59.0 0.0003836043179035187 NN
8701 A2 384906 60.0 0.0003925969358533621 NN
8701 A2 5022977 61.0 0.0003943387418985367 NN
8701 A2 6566641 62.0 0.00040667224675416946 NN
8701 A2 8216699 63.0 0.000407166313380003 NN
8701 A2 5180369 64.0 0.00040889158844947815 NN
8701 A2 6271999 65.0 0.0004239054396748543 NN
8701 A2 6102098 66.0 0.0004376266151666641 NN
8701 A2 520785 67.0 0.0004527708515524864 NN
8701 A2 211577 68.0 0.000458545982837677 NN
8701 A2 871108 69.0 0.00045910943299531937 NN
8701 A2 545423 70.0 0.00046780798584222794 NN
8701 A2 5295463 71.0 0.00047303456813097 NN
8701 A2 4736170 72.0 0.00047709885984659195 NN
8701 A2 1840509 73.0 0.00047958362847566605 NN
8701 A2 6220944 74.0 0.0004808269441127777 NN
8701 A2 5821578 75.0 0.00048330891877412796 NN
8701 A2 7232142 76.0 0.00048435013741254807 NN
8701 A2 4821225 77.0 0.00048513803631067276 NN
8701 A2 6191228 78.0 0.0004940538201481104 NN
8701 A2 7809924 79.0 0.0004960726946592331 NN
8701 A2 1789143 80.0 0.000501824077218771 NN
8701 A2 2741956 81.0 0.000506148673593998 NN
8701 A2 5197593 82.0 0.0005081049166619778 NN
8701 A2 3259791 83.0 0.0005085412412881851 NN
8701 A2 6017632 84.0 0.0005112141370773315 NN
8701 A2 5161238 85.0 0.0005135936662554741 NN
8701 A2 2753595 86.0 0.0005147373303771019 NN
8701 A2 986179 87.0 0.0005197413265705109 NN
8701 A2 1978117 88.0 0.0005233455449342728 NN
8701 A2 1879533 89.0 0.0005247229710221291 NN
8701 A2 4784504 90.0 0.0005466858856379986 NN
8701 A2 6474776 91.0 0.000550122931599617 NN
8701 A2 1230641 92.0 0.0005540326237678528 NN
8701 A2 6824107 93.0 0.0005670543760061264 NN
8701 A2 4041851 94.0 0.0005694683641195297 NN
8701 A2 6101603 95.0 0.0005701631307601929 NN
8701 A2 4473274 96.0 0.0005727643147110939 NN
8701 A2 6124012 97.0 0.0005798432976007462 NN
8701 A2 3246596 98.0 0.0005877860821783543 NN
8701 A2 5874446 99.0 0.0005988609045743942 NN
8701 A2 398584 100.0 0.0006069066002964973 NN
qid flag pid rank predict_score algorithm
10264 A2 2834979 1.0 8.80751758813858e-06 NN
10264 A2 2151999 2.0 9.26479697227478e-06 NN
10264 A2 3550546 3.0 1.0231509804725647e-05 NN
10264 A2 4684232 4.0 1.7509330064058304e-05 NN
10264 A2 4404414 5.0 2.164812758564949e-05 NN
10264 A2 4523379 6.0 2.422090619802475e-05 NN
10264 A2 2908874 7.0 2.636481076478958e-05 NN
10264 A2 3043834 8.0 2.669263631105423e-05 NN
10264 A2 6858995 9.0 2.9213260859251022e-05 NN
10264 A2 516092 10.0 3.398768603801727e-05 NN
10264 A2 7345649 11.0 5.8912672102451324e-05 NN
10264 A2 8692521 12.0 6.965827196836472e-05 NN
10264 A2 5690774 13.0 8.816644549369812e-05 NN
10264 A2 7415826 14.0 9.787012822926044e-05 NN
10264 A2 676088 15.0 0.00010782340541481972 NN
10264 A2 2827276 16.0 0.00011140480637550354 NN
10264 A2 3903897 17.0 0.00011636968702077866 NN
10264 A2 2081243 18.0 0.0001434306614100933 NN
10264 A2 5903913 19.0 0.0001465226523578167 NN
10264 A2 1817271 20.0 0.00015867874026298523 NN
10264 A2 564794 21.0 0.0001625965815037489 NN
10264 A2 3053661 22.0 0.0001750243827700615 NN
10264 A2 665771 23.0 0.00017643114551901817 NN
10264 A2 5261847 24.0 0.0001883581280708313 NN
10264 A2 2894853 25.0 0.00019335933029651642 NN
10264 A2 7563958 26.0 0.0002175522968173027 NN
10264 A2 1166898 27.0 0.00022039981558918953 NN
10264 A2 7749176 28.0 0.0002218424342572689 NN
10264 A2 6644525 29.0 0.00022622942924499512 NN
10264 A2 4150087 30.0 0.00023302249610424042 NN
10264 A2 1581064 31.0 0.00023416569456458092 NN
10264 A2 3860468 32.0 0.0002400977537035942 NN
10264 A2 3115844 33.0 0.000248773954808712 NN
10264 A2 4108303 34.0 0.00025473348796367645 NN
10264 A2 7470736 35.0 0.00025640567764639854 NN
10264 A2 4051204 36.0 0.00027602724730968475 NN
10264 A2 6647921 37.0 0.00028117792680859566 NN
10264 A2 8324594 38.0 0.00028265733271837234 NN
10264 A2 510887 39.0 0.00030112452805042267 NN
10264 A2 1697704 40.0 0.0003087031655013561 NN
10264 A2 7542366 41.0 0.00031002145260572433 NN
10264 A2 5107043 42.0 0.00032242853194475174 NN
10264 A2 2170165 43.0 0.00033231358975172043 NN
10264 A2 8269687 44.0 0.0003363201394677162 NN
10264 A2 6755172 45.0 0.00033641280606389046 NN
10264 A2 5856228 46.0 0.00034103565849363804 NN
10264 A2 1494928 47.0 0.00034403568133711815 NN
10264 A2 7646391 48.0 0.00034416792914271355 NN
10264 A2 6701906 49.0 0.0003466252237558365 NN
10264 A2 3022709 50.0 0.00035422760993242264 NN
10264 A2 2709275 51.0 0.0003601294010877609 NN
10264 A2 836527 52.0 0.0003611329011619091 NN
10264 A2 2448059 53.0 0.00036200229078531265 NN
10264 A2 597146 54.0 0.0003682617098093033 NN
10264 A2 4260192 55.0 0.00038414308801293373 NN
10264 A2 1034182 56.0 0.0004051267169415951 NN
10264 A2 4655326 57.0 0.0004127640277147293 NN
10264 A2 4630826 58.0 0.00041405484080314636 NN
10264 A2 4498704 59.0 0.0004195012152194977 NN
10264 A2 8666227 60.0 0.0004261559806764126 NN
10264 A2 1629036 61.0 0.0004282807931303978 NN
10264 A2 8498020 62.0 0.00044846348464488983 NN
10264 A2 2225845 63.0 0.0004570102319121361 NN
10264 A2 6247073 64.0 0.0004599527455866337 NN
10264 A2 2152000 65.0 0.00046445149928331375 NN
10264 A2 6638209 66.0 0.000475939828902483 NN
10264 A2 8767503 67.0 0.0004774765111505985 NN
10264 A2 8568189 68.0 0.0004904773086309433 NN
10264 A2 7632534 69.0 0.0005138642154633999 NN
10264 A2 8826902 70.0 0.0005247285589575768 NN
10264 A2 7771836 71.0 0.0005339430645108223 NN
10264 A2 7196238 72.0 0.0005339467898011208 NN
10264 A2 2839647 73.0 0.0005406513810157776 NN
10264 A2 155928 74.0 0.0005875444039702415 NN
10264 A2 4150089 75.0 0.0005901837721467018 NN
10264 A2 6031449 76.0 0.0006160263437777758 NN
10264 A2 8425858 77.0 0.0006239451467990875 NN
10264 A2 2053860 78.0 0.0006254203617572784 NN
10264 A2 7695211 79.0 0.0006362125277519226 NN
10264 A2 2633293 80.0 0.000639522448182106 NN
10264 A2 5511233 81.0 0.0006519290618598461 NN
10264 A2 5143712 82.0 0.0006641363725066185 NN
10264 A2 5384157 83.0 0.0006811628118157387 NN
10264 A2 6040121 84.0 0.0006818966940045357 NN
10264 A2 1602013 85.0 0.0006929319351911545 NN
10264 A2 5165486 86.0 0.0006966963410377502 NN
10264 A2 3164955 87.0 0.000709855929017067 NN
10264 A2 5591167 88.0 0.0007120068185031414 NN
10264 A2 386348 89.0 0.0007168129086494446 NN
10264 A2 1466393 90.0 0.0007225433364510536 NN
10264 A2 2081245 91.0 0.000784614123404026 NN
10264 A2 87047 92.0 0.0008042715489864349 NN
10264 A2 6731516 93.0 0.0008288249373435974 NN
10264 A2 2458047 94.0 0.0008351993747055531 NN
10264 A2 6948712 95.0 0.0008446509018540382 NN
10264 A2 4149073 96.0 0.0008472949266433716 NN
10264 A2 4023273 97.0 0.0008615916594862938 NN
10264 A2 7938183 98.0 0.0008855410851538181 NN
10264 A2 8802346 99.0 0.0008902121335268021 NN
10264 A2 7193086 100.0 0.0009009568020701408 NN
qid flag pid rank predict_score algorithm
12903 A2 5526005 1.0 4.4889748096466064e-06 NN
12903 A2 1122644 2.0 1.603085547685623e-05 NN
12903 A2 1928815 3.0 2.2002030164003372e-05 NN
12903 A2 1773261 4.0 2.4804845452308655e-05 NN
12903 A2 7214892 5.0 4.319148138165474e-05 NN
12903 A2 4005937 6.0 4.558078944683075e-05 NN
12903 A2 1320929 7.0 4.908069968223572e-05 NN
12903 A2 770282 8.0 5.13177365064621e-05 NN
12903 A2 937038 9.0 5.2410177886486053e-05 NN
12903 A2 894203 10.0 5.487026646733284e-05 NN
12903 A2 1194373 11.0 6.945710629224777e-05 NN
12903 A2 381991 12.0 7.555820047855377e-05 NN
12903 A2 3641804 13.0 7.950793951749802e-05 NN
12903 A2 7767774 14.0 8.991081267595291e-05 NN
12903 A2 6059922 15.0 9.365426376461983e-05 NN
12903 A2 4236778 16.0 0.00010563619434833527 NN
12903 A2 603588 17.0 0.00010967859998345375 NN
12903 A2 8636198 18.0 0.00011980533599853516 NN
12903 A2 3897218 19.0 0.00013885833323001862 NN
12903 A2 2399710 20.0 0.00017451774328947067 NN
12903 A2 7363360 21.0 0.00017499085515737534 NN
12903 A2 7306128 22.0 0.0001844596117734909 NN
12903 A2 5522347 23.0 0.00019748695194721222 NN
12903 A2 5187357 24.0 0.00020452775061130524 NN
12903 A2 8305084 25.0 0.00021318532526493073 NN
12903 A2 1630995 26.0 0.00021640770137310028 NN
12903 A2 5526006 27.0 0.00023999903351068497 NN
12903 A2 7401146 28.0 0.00025400007143616676 NN
12903 A2 1842340 29.0 0.00026735197752714157 NN
12903 A2 1442743 30.0 0.00028590019792318344 NN
12903 A2 643771 31.0 0.0002999408170580864 NN
12903 A2 660192 32.0 0.00032900553196668625 NN
12903 A2 7650704 33.0 0.0003373976796865463 NN
12903 A2 6606556 34.0 0.0003394964151084423 NN
12903 A2 1582601 35.0 0.00034562498331069946 NN
12903 A2 3956016 36.0 0.0003531677648425102 NN
12903 A2 4206288 37.0 0.0003537749871611595 NN
12903 A2 5894450 38.0 0.0003544855862855911 NN
12903 A2 4593228 39.0 0.000363372266292572 NN
12903 A2 2933475 40.0 0.00036750035360455513 NN
12903 A2 2500055 41.0 0.00040923338383436203 NN
12903 A2 1763444 42.0 0.0004135100170969963 NN
12903 A2 623607 43.0 0.00043130479753017426 NN
12903 A2 4684660 44.0 0.0004401169717311859 NN
12903 A2 6870700 45.0 0.00044117216020822525 NN
12903 A2 6768572 46.0 0.00044368766248226166 NN
12903 A2 6962907 47.0 0.0004520593211054802 NN
12903 A2 732408 48.0 0.000474738422781229 NN
12903 A2 2429810 49.0 0.0004812115803360939 NN
12903 A2 5939611 50.0 0.0005090991035103798 NN
12903 A2 5939606 51.0 0.0005131121724843979 NN
12903 A2 5606064 52.0 0.0005246484652161598 NN
12903 A2 7623698 53.0 0.0005357097834348679 NN
12903 A2 4100521 54.0 0.0005371058359742165 NN
12903 A2 7005790 55.0 0.0005620892625302076 NN
12903 A2 3463915 56.0 0.000568317249417305 NN
12903 A2 195110 57.0 0.0005792658776044846 NN
12903 A2 946651 58.0 0.0005798237398266792 NN
12903 A2 7052482 59.0 0.0005817990750074387 NN
12903 A2 518932 60.0 0.0005920398980379105 NN
12903 A2 5649139 61.0 0.0005973838269710541 NN
12903 A2 4210422 62.0 0.000602983869612217 NN
12903 A2 8404178 63.0 0.0006227549165487289 NN
12903 A2 7473517 64.0 0.0006339522078633308 NN
12903 A2 2429816 65.0 0.0006349906325340271 NN
12903 A2 7565484 66.0 0.0006449306383728981 NN
12903 A2 7235895 67.0 0.0006451765075325966 NN
12903 A2 937039 68.0 0.0006710058078169823 NN
12903 A2 7614477 69.0 0.0006728656589984894 NN
12903 A2 6724798 70.0 0.0006780186668038368 NN
12903 A2 4361549 71.0 0.0006889710202813148 NN
12903 A2 4933435 72.0 0.0006903801113367081 NN
12903 A2 4361395 73.0 0.0007002493366599083 NN
12903 A2 3393177 74.0 0.0007057627663016319 NN
12903 A2 3388729 75.0 0.0007138503715395927 NN
12903 A2 5572761 76.0 0.00073967594653368 NN
12903 A2 7165776 77.0 0.000749003142118454 NN
12903 A2 4318082 78.0 0.0007514553144574165 NN
12903 A2 7843487 79.0 0.0007573748007416725 NN
12903 A2 824320 80.0 0.0007691243663430214 NN
12903 A2 618172 81.0 0.0007735826075077057 NN
12903 A2 8481682 82.0 0.0007853726856410503 NN
12903 A2 2243977 83.0 0.0007856972515583038 NN
12903 A2 2933473 84.0 0.0007937606424093246 NN
12903 A2 5526008 85.0 0.000796852633357048 NN
12903 A2 307631 86.0 0.0008008107542991638 NN
12903 A2 2403262 87.0 0.0008028615266084671 NN
12903 A2 7294331 88.0 0.0008079484105110168 NN
12903 A2 4670017 89.0 0.0008212728425860405 NN
12903 A2 8038755 90.0 0.0008299928158521652 NN
12903 A2 7473518 91.0 0.0008509662002325058 NN
12903 A2 6851131 92.0 0.0008513797074556351 NN
12903 A2 8698135 93.0 0.0008519506081938744 NN
12903 A2 7767772 94.0 0.00085475854575634 NN
12903 A2 1222440 95.0 0.0008560442365705967 NN
12903 A2 8246879 96.0 0.0008577723056077957 NN
12903 A2 5318228 97.0 0.0008613355457782745 NN
12903 A2 1866656 98.0 0.000861654058098793 NN
12903 A2 1866649 99.0 0.0008826600387692451 NN
12903 A2 196881 100.0 0.0008972790092229843 NN
qid flag pid rank predict_score algorithm
14947 A2 379790 1.0 9.780284017324448e-06 NN
14947 A2 1890860 2.0 1.152046024799347e-05 NN
14947 A2 4967517 3.0 2.9383227229118347e-05 NN
14947 A2 2973074 4.0 5.464348942041397e-05 NN
14947 A2 8693172 5.0 6.016949191689491e-05 NN
14947 A2 1640734 6.0 9.50454268604517e-05 NN
14947 A2 8393028 7.0 9.710900485515594e-05 NN
14947 A2 4244021 8.0 9.870296344161034e-05 NN
14947 A2 3894943 9.0 0.00010913517326116562 NN
14947 A2 963387 10.0 0.00011365115642547607 NN
14947 A2 8693175 11.0 0.00011395756155252457 NN
14947 A2 3927770 12.0 0.00012776954099535942 NN
14947 A2 4418388 13.0 0.00012979097664356232 NN
14947 A2 5066941 14.0 0.0001353858970105648 NN
